Order ID,Order Date,Region,Segment,Category,Sub-Category,Product Name,Ship Date,Ship Mode,Profit,Quantity,Sales
US-2019-150231,3/16/2019,East,Home Office,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,3/20/2019,Second Class,6.3072,3,17.52
CA-2020-106915,11/26/2020,Central,Consumer,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,12/2/2020,Standard Class,4.2408,4,17.856
US-2020-109260,9/26/2020,South,Home Office,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),10/1/2020,Standard Class,-75.5958,3,431.976
CA-2021-104850,6/13/2021,West,Home Office,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",6/19/2021,Standard Class,-25.4744,4,291.136
CA-2021-140508,9/18/2021,Central,Home Office,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,9/21/2021,First Class,35.89,4,114.848
CA-2021-143294,6/2/2021,Central,Consumer,Office Supplies,Paper,Xerox 1977,6/8/2021,Standard Class,3.7408,2,10.688
CA-2020-165673,5/15/2020,East,Consumer,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",5/19/2020,Second Class,5.5216,4,15.232
CA-2021-134418,9/15/2021,West,Consumer,Office Supplies,Art,BIC Brite Liner Highlighters,9/20/2021,Standard Class,5.2164,3,12.42
US-2020-106313,8/22/2020,West,Corporate,Office Supplies,Paper,Xerox 202,8/26/2020,Standard Class,9.3312,3,19.44
CA-2018-105872,5/30/2018,East,Consumer,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,6/6/2018,Standard Class,26.388,4,70.368
CA-2021-108287,12/18/2021,South,Consumer,Office Supplies,Art,Newell 310,12/20/2021,First Class,1.4256,9,12.672
CA-2021-141103,7/30/2021,East,Consumer,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,8/6/2021,Standard Class,43.176,5,89.95
CA-2018-154781,11/21/2018,West,Home Office,Office Supplies,Paper,Tops Wirebound Message Log Books,11/26/2018,Standard Class,3.0268,2,6.58
CA-2018-154781,11/21/2018,West,Home Office,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,11/26/2018,Standard Class,28.497,1,94.99
CA-2019-147816,9/24/2019,West,Consumer,Technology,Phones,Samsung HM1900 Bluetooth Headset,9/26/2019,Second Class,13.17,2,35.12
CA-2021-105326,8/20/2021,West,Consumer,Office Supplies,Paper,Xerox 203,8/27/2021,Standard Class,12.4416,4,25.92
CA-2020-133613,6/17/2020,East,Corporate,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,6/22/2020,Standard Class,3.7412,2,7.96
CA-2020-133613,6/17/2020,East,Corporate,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,6/22/2020,Standard Class,153.0819,3,566.97
CA-2020-133613,6/17/2020,East,Corporate,Office Supplies,Art,Newell 35,6/22/2020,Standard Class,2.8536,3,9.84
CA-2019-109113,12/19/2019,Central,Home Office,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,12/23/2019,Standard Class,4.779,2,25.488
CA-2019-156153,5/31/2019,East,Home Office,Office Supplies,Fasteners,Bagged Rubber Bands,6/2/2019,Second Class,0.3024,6,7.56
CA-2019-133242,6/18/2019,South,Consumer,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",6/24/2019,Standard Class,19.4688,3,60.84
CA-2019-133242,6/18/2019,South,Consumer,Office Supplies,Storage,Tennsco Double-Tier Lockers,6/24/2019,Standard Class,58.5052,2,450.04
CA-2019-133242,6/18/2019,South,Consumer,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,6/24/2019,Standard Class,16.608,2,34.6
CA-2019-133242,6/18/2019,South,Consumer,Technology,Phones,Cisco SPA301,6/24/2019,Standard Class,140.391,3,467.97
CA-2019-133242,6/18/2019,South,Consumer,Office Supplies,Binders,JM Magazine Binder,6/24/2019,Standard Class,15.8496,2,33.02
CA-2019-158323,11/30/2019,South,Corporate,Furniture,Furnishings,Dana Swing-Arm Lamps,12/3/2019,First Class,1.068,2,17.088
CA-2019-161795,12/21/2019,East,Corporate,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",12/23/2019,Second Class,0.3384,2,3.008
CA-2021-100902,11/17/2021,South,Consumer,Office Supplies,Paper,Xerox 1938,11/21/2021,Standard Class,93.884,7,268.24
CA-2021-100902,11/17/2021,South,Consumer,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,11/21/2021,Standard Class,107.79,5,431.16
CA-2021-112844,11/13/2021,East,Corporate,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",11/16/2021,Second Class,12.208,4,43.6
CA-2021-112844,11/13/2021,East,Corporate,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",11/16/2021,Second Class,30.99,3,154.95
CA-2020-158925,10/24/2020,Central,Corporate,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",10/28/2020,Standard Class,5.4432,3,15.552
CA-2018-155390,12/6/2018,South,Consumer,Office Supplies,Paper,Xerox 1909,12/11/2018,Standard Class,13.7176,2,42.208
CA-2021-123071,12/3/2021,Central,Consumer,Office Supplies,Paper,Xerox 1998,12/6/2021,First Class,3.6288,2,10.368
CA-2021-156391,9/26/2021,West,Home Office,Office Supplies,Art,Prang Drawing Pencil Set,9/28/2021,First Class,0.556,1,2.224
CA-2019-103093,2/3/2019,South,Consumer,Office Supplies,Envelopes,Staple envelope,2/7/2019,Standard Class,35.0244,9,74.52
US-2021-118941,8/12/2021,East,Corporate,Office Supplies,Art,Newell 312,8/12/2021,Same Day,5.256,3,17.52
US-2021-118941,8/12/2021,East,Corporate,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,8/12/2021,Same Day,373.779,5,1779.9
US-2021-118941,8/12/2021,East,Corporate,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,8/12/2021,Same Day,59.373,5,219.9
CA-2019-169299,8/24/2019,West,Consumer,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",8/26/2019,First Class,0.7152,3,7.152
CA-2021-154088,11/12/2021,South,Consumer,Office Supplies,Paper,Xerox 1968,11/17/2021,Standard Class,9.352,5,26.72
CA-2020-155978,8/1/2020,West,Corporate,Technology,Phones,Apple iPhone 5,8/1/2020,Same Day,90.9762,2,1039.728
CA-2020-155978,8/1/2020,West,Corporate,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,8/1/2020,Same Day,13.788,2,45.96
CA-2020-108196,11/25/2020,East,Consumer,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,12/2/2020,Standard Class,-304.392,2,456.588
CA-2020-108196,11/25/2020,East,Consumer,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,12/2/2020,Standard Class,-6599.978,5,4499.985
CA-2020-108196,11/25/2020,East,Consumer,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,12/2/2020,Standard Class,11.9952,3,59.976
CA-2020-152800,4/13/2020,West,Consumer,Office Supplies,Envelopes,Poly String Tie Envelopes,4/15/2020,First Class,2.8764,3,6.12
CA-2018-166961,12/27/2018,West,Home Office,Office Supplies,Appliances,Staple holder,12/31/2018,Standard Class,2.9646,1,10.98
CA-2018-166961,12/27/2018,West,Home Office,Office Supplies,Fasteners,Staples,12/31/2018,Standard Class,3.6156,3,7.86
CA-2018-166961,12/27/2018,West,Home Office,Office Supplies,Storage,Advantus Rolling Storage Box,12/31/2018,Standard Class,13.8915,3,51.45
CA-2018-166961,12/27/2018,West,Home Office,Office Supplies,Binders,GBC VeloBind Cover Sets,12/31/2018,Standard Class,13.896,3,37.056
CA-2020-139381,4/18/2020,South,Consumer,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,4/22/2020,Standard Class,55.0584,4,203.92
CA-2020-139381,4/18/2020,South,Consumer,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",4/22/2020,Standard Class,7.9812,4,29.56
CA-2019-132136,3/8/2019,Central,Consumer,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,3/12/2019,Standard Class,-14.5656,3,8.568
CA-2020-162236,11/4/2020,South,Corporate,Office Supplies,Storage,Eldon Portable Mobile Manager,11/6/2020,Second Class,3.9592,2,45.248
CA-2020-162236,11/4/2020,South,Corporate,Furniture,Tables,BPI Conference Tables,11/6/2020,Second Class,-292.1,10,876.3
CA-2020-162236,11/4/2020,South,Corporate,Office Supplies,Supplies,Premier Electric Letter Opener,11/6/2020,Second Class,-34.758,2,185.376
US-2018-111353,11/29/2018,East,Consumer,Office Supplies,Labels,Avery 485,12/6/2018,Standard Class,11.7782,2,25.06
US-2020-117037,5/17/2020,Central,Consumer,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",5/20/2020,First Class,-4.7685,1,2.89
US-2020-117037,5/17/2020,Central,Consumer,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,5/20/2020,First Class,2.4675,3,7.896
US-2020-117037,5/17/2020,Central,Consumer,Furniture,Furnishings,Flat Face Poster Frame,5/20/2020,First Class,-10.1736,3,22.608
US-2020-117037,5/17/2020,Central,Consumer,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",5/20/2020,First Class,9.54,8,30.528
CA-2021-160801,9/19/2021,East,Home Office,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",9/19/2021,Same Day,-3.3894,3,4.842
CA-2020-108364,12/19/2020,Central,Corporate,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,12/24/2020,Standard Class,-2.88,5,1.8
CA-2021-169362,10/12/2021,Central,Corporate,Technology,Accessories,Logitech Wireless Touch Keyboard K400,10/15/2021,First Class,-1.4994,2,39.984
CA-2019-127481,12/12/2019,West,Corporate,Office Supplies,Paper,Xerox 1930,12/15/2019,Second Class,15.876,5,32.4
CA-2019-127481,12/12/2019,West,Corporate,Office Supplies,Paper,Xerox 1916,12/15/2019,Second Class,48.94,2,97.88
CA-2019-112711,7/12/2019,Central,Consumer,Technology,Phones,Vtech CS6719,7/18/2019,Standard Class,30.7168,4,307.168
US-2019-145121,10/2/2019,East,Corporate,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",10/6/2019,Standard Class,13.181,5,26.9
CA-2021-166184,3/24/2021,East,Corporate,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",3/27/2021,First Class,22.0947,3,47.01
CA-2021-166184,3/24/2021,East,Corporate,Technology,Phones,Samsung Galaxy S4 Mini,3/27/2021,First Class,136.2971,1,469.99
CA-2021-166184,3/24/2021,East,Corporate,Furniture,Chairs,Global Deluxe Steno Chair,3/27/2021,First Class,2.3094,3,207.846
CA-2021-157413,6/1/2021,East,Consumer,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",6/6/2021,Standard Class,-77.1267,3,324.744
CA-2018-143637,3/24/2018,West,Consumer,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",3/29/2018,Second Class,14.5728,2,40.48
CA-2019-102260,9/22/2019,South,Home Office,Office Supplies,Labels,Avery 510,9/26/2019,Standard Class,4.2,4,12
CA-2019-102260,9/22/2019,South,Home Office,Office Supplies,Storage,Tennsco Double-Tier Lockers,9/26/2019,Standard Class,-63.0056,4,720.064
CA-2019-102260,9/22/2019,South,Home Office,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",9/26/2019,Standard Class,-4.767,1,25.424
CA-2019-102260,9/22/2019,South,Home Office,Office Supplies,Art,Newell 310,9/26/2019,Standard Class,0.3168,2,2.816
CA-2019-102260,9/22/2019,South,Home Office,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",9/26/2019,Standard Class,-2.5632,2,3.204
US-2020-137295,1/8/2020,South,Consumer,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",1/13/2020,Standard Class,-24.6624,7,30.828
US-2020-137295,1/8/2020,South,Consumer,Office Supplies,Art,Newell 319,1/13/2020,Standard Class,5.952,3,47.616
US-2020-137295,1/8/2020,South,Consumer,Technology,Phones,Avaya 5410 Digital phone,1/13/2020,Standard Class,10.8784,2,108.784
CA-2020-134334,2/14/2020,East,Consumer,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",2/15/2020,First Class,2.1465,1,4.77
CA-2020-134334,2/14/2020,East,Consumer,Office Supplies,Art,Economy #2 Pencils,2/15/2020,First Class,2.0748,3,7.98
CA-2020-134334,2/14/2020,East,Consumer,Furniture,Tables,Bevis Boat-Shaped Conference Table,2/15/2020,First Class,-47.1798,3,550.431
CA-2020-134334,2/14/2020,East,Consumer,Furniture,Furnishings,Regeneration Desk Collection,2/15/2020,First Class,4.6464,6,10.56
US-2021-109316,6/8/2021,West,Home Office,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",6/10/2021,First Class,140.9568,2,1497.666
US-2021-109316,6/8/2021,West,Home Office,Technology,Phones,Shocksock Galaxy S4 Armband,6/10/2021,First Class,-3.504,2,17.52
CA-2020-138478,10/21/2020,West,Home Office,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,10/26/2020,Second Class,29.4372,3,113.22
CA-2020-138478,10/21/2020,West,Home Office,Office Supplies,Paper,Xerox 193,10/26/2020,Second Class,17.5812,6,35.88
CA-2020-138478,10/21/2020,West,Home Office,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,10/26/2020,Second Class,1644.2913,3,4535.976
CA-2021-150469,1/26/2021,West,Consumer,Office Supplies,Fasteners,Binder Clips by OIC,1/30/2021,Standard Class,5.6832,8,11.84
CA-2021-152436,12/8/2021,East,Home Office,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",12/10/2021,Second Class,160.0398,6,592.74
CA-2020-169334,10/21/2020,South,Consumer,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",10/24/2020,Second Class,6.9795,9,111.672
US-2018-115413,8/26/2018,East,Home Office,Office Supplies,Art,Newell 340,9/1/2018,Standard Class,2.5056,3,8.64
US-2018-115413,8/26/2018,East,Home Office,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,9/1/2018,Standard Class,52.4895,3,149.97
CA-2018-125150,5/16/2018,West,Corporate,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",5/23/2018,Standard Class,17.466,5,232.88
CA-2019-127327,2/3/2019,East,Corporate,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",2/7/2019,Standard Class,15.147,1,90.882
CA-2021-117114,10/31/2021,Central,Corporate,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,11/5/2021,Standard Class,38.1576,4,508.768
CA-2021-117114,10/31/2021,Central,Corporate,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",11/5/2021,Standard Class,3.2214,3,9.912
CA-2019-137302,4/26/2019,West,Corporate,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,5/1/2019,Standard Class,6.3936,3,63.936
CA-2019-137302,4/26/2019,West,Corporate,Office Supplies,Art,Newell 345,5/1/2019,Standard Class,15.4752,3,59.52
CA-2019-137302,4/26/2019,West,Corporate,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,5/1/2019,Standard Class,38.997,3,311.976
CA-2019-137302,4/26/2019,West,Corporate,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,5/1/2019,Standard Class,17.6232,3,50.352
CA-2020-112382,5/9/2020,Central,Consumer,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,5/13/2020,Standard Class,1.9136,2,19.136
CA-2019-128958,1/24/2019,South,Home Office,Office Supplies,Art,Crayola Colored Pencils,1/28/2019,Standard Class,2.132,5,13.12
CA-2019-106257,4/13/2019,West,Consumer,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",4/17/2019,Second Class,-15.098,2,241.568
CA-2019-106257,4/13/2019,West,Consumer,Technology,Phones,Polycom CX600 IP Phone VoIP phone,4/17/2019,Second Class,41.993,2,479.92
CA-2019-149083,9/25/2019,West,Corporate,Furniture,Chairs,Global Super Steno Chair,9/30/2019,Standard Class,-11.5176,4,307.136
CA-2019-149083,9/25/2019,West,Corporate,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",9/30/2019,Standard Class,5.796,2,12.6
CA-2019-149083,9/25/2019,West,Corporate,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,9/30/2019,Standard Class,57.5928,2,159.98
US-2018-137869,3/28/2018,Central,Consumer,Office Supplies,Envelopes,Poly String Tie Envelopes,4/2/2018,Standard Class,2.8764,3,6.12
US-2018-137869,3/28/2018,Central,Consumer,Furniture,Tables,Hon 94000 Series Round Tables,4/2/2018,Standard Class,106.6248,4,1184.72
CA-2020-116603,7/17/2020,East,Consumer,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,7/22/2020,Standard Class,13.788,2,45.96
CA-2018-158470,4/19/2018,South,Consumer,Office Supplies,Binders,GBC Durable Plastic Covers,4/23/2018,Second Class,26.703,3,58.05
CA-2018-158470,4/19/2018,South,Consumer,Office Supplies,Paper,Xerox 232,4/23/2018,Second Class,34.2144,11,71.28
US-2021-123834,7/21/2021,Central,Consumer,Furniture,Tables,Hon 61000 Series Interactive Training Tables,7/25/2021,Standard Class,-21.3264,4,124.404
CA-2019-125976,9/27/2019,South,Consumer,Office Supplies,Paper,Xerox 1988,10/2/2019,Standard Class,69.705,5,154.9
CA-2019-125976,9/27/2019,South,Consumer,Technology,Phones,Cisco SPA301,10/2/2019,Standard Class,561.564,12,1871.88
CA-2020-128706,2/27/2020,Central,Consumer,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,3/2/2020,Standard Class,-6.8816,2,16.192
CA-2020-104311,5/2/2020,Central,Consumer,Office Supplies,Storage,Akro Stacking Bins,5/6/2020,Standard Class,-3.7872,3,18.936
CA-2020-104311,5/2/2020,Central,Consumer,Office Supplies,Storage,Sterilite Show Offs Storage Containers,5/6/2020,Standard Class,-3.168,3,12.672
CA-2020-104311,5/2/2020,Central,Consumer,Office Supplies,Labels,Avery 502,5/6/2020,Standard Class,1.764,2,5.04
CA-2018-169649,12/9/2018,Central,Corporate,Office Supplies,Paper,Astroparche Fine Business Paper,12/15/2018,Standard Class,2.9568,2,8.448
CA-2018-169649,12/9/2018,Central,Corporate,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,12/15/2018,Standard Class,-53.0088,2,20.388
CA-2019-144890,12/25/2019,West,Home Office,Office Supplies,Paper,Xerox 1949,12/29/2019,Standard Class,4.8804,2,9.96
CA-2021-135587,12/7/2021,South,Consumer,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",12/12/2021,Standard Class,89.7792,4,320.64
CA-2021-135587,12/7/2021,South,Consumer,Technology,Accessories,Memorex Micro Travel Drive 8 GB,12/12/2021,Standard Class,23.4,4,52
CA-2018-103429,5/30/2018,East,Corporate,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",6/1/2018,First Class,8.9544,2,25.584
CA-2018-103429,5/30/2018,East,Corporate,Technology,Phones,Geemarc AmpliPOWER60,6/1/2018,First Class,134.56,5,464
CA-2018-103429,5/30/2018,East,Corporate,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,6/1/2018,First Class,77.8635,3,235.95
CA-2018-103429,5/30/2018,East,Corporate,Office Supplies,Paper,Xerox 1948,6/1/2018,First Class,17.982,4,39.96
CA-2021-152261,3/2/2021,East,Consumer,Office Supplies,Binders,GBC VeloBind Cover Sets,3/6/2021,Standard Class,-12.352,4,18.528
CA-2019-142993,10/12/2019,West,Consumer,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,10/17/2019,Standard Class,3.401,2,17.9
CA-2019-142993,10/12/2019,West,Consumer,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",10/17/2019,Standard Class,0,2,81.96
CA-2019-143364,7/14/2019,West,Consumer,Office Supplies,Storage,SAFCO Boltless Steel Shelving,7/19/2019,Second Class,-64.7748,3,272.736
CA-2019-143364,7/14/2019,West,Consumer,Office Supplies,Paper,Xerox 1899,7/19/2019,Second Class,6.7048,4,18.496
CA-2019-143364,7/14/2019,West,Consumer,Furniture,Chairs,SAFCO Arco Folding Chair,7/19/2019,Second Class,49.716,2,441.92
CA-2019-143364,7/14/2019,West,Consumer,Furniture,Bookcases,"Hon Metal Bookcases, Black",7/19/2019,Second Class,-191.646,6,127.764
CA-2018-100972,11/19/2018,West,Home Office,Office Supplies,Paper,Xerox 1888,11/24/2018,Second Class,79.8912,3,166.44
CA-2020-136994,5/27/2020,West,Consumer,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",6/2/2020,Standard Class,6.1548,2,13.38
US-2021-166233,7/3/2021,South,Consumer,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,7/9/2021,Standard Class,-2.7,2,24
CA-2021-122112,9/25/2021,East,Corporate,Office Supplies,Envelopes,Security-Tint Envelopes,9/29/2021,Standard Class,8.8624,4,24.448
CA-2020-101672,10/3/2020,West,Home Office,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,10/7/2020,Standard Class,2.9568,2,6.16
CA-2020-101672,10/3/2020,West,Home Office,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,10/7/2020,Standard Class,102.9528,4,915.136
CA-2020-101672,10/3/2020,West,Home Office,Office Supplies,Paper,Xerox 1900,10/7/2020,Standard Class,3.852,2,8.56
CA-2020-101672,10/3/2020,West,Home Office,Office Supplies,Paper,Xerox 1891,10/7/2020,Standard Class,45.9754,2,97.82
CA-2021-168403,9/9/2021,West,Corporate,Office Supplies,Paper,Xerox 1930,9/15/2021,Standard Class,11.2752,6,31.104
CA-2021-168403,9/9/2021,West,Corporate,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,9/15/2021,Standard Class,0.8382,1,11.176
CA-2019-148705,3/12/2019,South,Consumer,Office Supplies,Labels,Avery 518,3/18/2019,Standard Class,1.764,2,5.04
CA-2020-160241,11/29/2020,Central,Home Office,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",12/4/2020,Second Class,-302.72,4,242.176
CA-2020-155747,6/14/2020,East,Corporate,Furniture,Tables,Global Adaptabilities Conference Tables,6/21/2020,Standard Class,-118.0116,2,337.176
CA-2021-118017,12/3/2021,West,Consumer,Office Supplies,Art,Newell 344,12/6/2021,Second Class,1.0008,6,13.344
CA-2021-118017,12/3/2021,West,Consumer,Technology,Accessories,Memorex Micro Travel Drive 16 GB,12/6/2021,Second Class,10.5534,6,76.752
CA-2021-118017,12/3/2021,West,Consumer,Technology,Accessories,Memorex Micro Travel Drive 16 GB,12/6/2021,Second Class,14.0712,8,102.336
CA-2021-118017,12/3/2021,West,Consumer,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",12/6/2021,Second Class,3.741,2,10.32
CA-2021-118017,12/3/2021,West,Consumer,Office Supplies,Supplies,"Elite 5"" Scissors",12/6/2021,Second Class,5.915,7,47.32
CA-2021-118017,12/3/2021,West,Consumer,Furniture,Furnishings,Staple-based wall hangings,12/6/2021,Second Class,7.0128,3,23.376
CA-2021-118017,12/3/2021,West,Consumer,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",12/6/2021,Second Class,3.344,5,16.72
CA-2021-118017,12/3/2021,West,Consumer,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,12/6/2021,Second Class,4.6552,1,16.192
CA-2020-113117,8/16/2020,West,Consumer,Office Supplies,Paper,Xerox 1931,8/22/2020,Standard Class,15.552,5,32.4
CA-2020-148684,12/25/2020,South,Consumer,Office Supplies,Art,Newell 327,12/29/2020,Standard Class,5.3703,9,19.89
CA-2020-148684,12/25/2020,South,Consumer,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,12/29/2020,Standard Class,171.9914,2,399.98
CA-2020-148684,12/25/2020,South,Consumer,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",12/29/2020,Standard Class,137.54,5,343.85
CA-2020-148684,12/25/2020,South,Consumer,Office Supplies,Paper,Xerox 1906,12/29/2020,Standard Class,49.9704,3,106.32
CA-2021-125367,7/23/2021,East,Home Office,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,7/30/2021,Standard Class,4.35,3,13.92
CA-2021-124744,6/21/2021,East,Home Office,Office Supplies,Binders,Ibico Standard Transparent Covers,6/25/2021,Standard Class,40.376,5,82.4
CA-2021-124744,6/21/2021,East,Home Office,Office Supplies,Binders,Zipper Ring Binder Pockets,6/25/2021,Standard Class,3.0576,2,6.24
CA-2021-124744,6/21/2021,East,Home Office,Office Supplies,Paper,Xerox 1908,6/25/2021,Standard Class,219.4416,8,447.84
CA-2021-128363,8/13/2021,South,Consumer,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,8/18/2021,Standard Class,30.6054,7,272.048
CA-2021-128363,8/13/2021,South,Consumer,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,8/18/2021,Standard Class,-1237.8462,6,1614.582
CA-2021-128363,8/13/2021,South,Consumer,Office Supplies,Fasteners,Staples,8/18/2021,Standard Class,9.12,5,24.32
CA-2021-128363,8/13/2021,South,Consumer,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,8/18/2021,Standard Class,0.4752,2,1.584
CA-2021-128363,8/13/2021,South,Consumer,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,8/18/2021,Standard Class,0,1,31.984
CA-2021-128363,8/13/2021,South,Consumer,Office Supplies,Envelopes,Colored Envelopes,8/18/2021,Standard Class,4.797,5,14.76
CA-2021-128363,8/13/2021,South,Consumer,Furniture,Chairs,Hon Olson Stacker Chairs,8/18/2021,Standard Class,47.6604,2,423.648
CA-2019-126669,11/7/2019,Central,Consumer,Office Supplies,Paper,Xerox 1886,11/13/2019,Standard Class,26.824,2,76.64
US-2019-118766,10/15/2019,Central,Home Office,Office Supplies,Envelopes,Staple envelope,10/22/2019,Standard Class,1.674,1,4.464
US-2019-118766,10/15/2019,Central,Home Office,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,10/22/2019,Standard Class,-6.93,10,3.96
CA-2020-112585,7/30/2020,West,Corporate,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,8/2/2020,First Class,178.91,2,715.64
CA-2020-149762,12/3/2020,West,Consumer,Furniture,Tables,Hon 4060 Series Tables,12/7/2020,Standard Class,6.7176,3,268.704
CA-2020-149762,12/3/2020,West,Consumer,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,12/7/2020,Standard Class,5.9184,8,21.92
